kepoi_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_depth,koi_duration,koi_impact,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_kepmag
K00100035,CANDIDATE,0.638168831189479,6.356619536740093,581.350368467935,45.642366963062535,5821.964656319531,4.185769205094667,1.2155013604027538,2151.51063713151,9.484285841857606,0.8099629507693895,0.5168851756307185,0,1,0,0,13.499527505251557
K00100036,FALSE POSITIVE,40.872139914799845,4.390263147249779,1259.9883980897594,965.4409820026012,6593.538732080271,4.9974883978218045,0.3831496142320124,912.1853641983777,16.036803061065704,0.4230178935870405,0.1547207510517856,1,1,0,0,14.89934780711818
K00100037,CANDIDATE,1220.7573582329533,1.286154577487837,1415.018187954685,81.81078905855253,7500.0,3.2895531054985647,0.8275799427993065,7579.550685866663,7.0800283343617005,0.4848012727516673,0.4694679502296247,0,0,0,0,14.346910869068973
K00100038,FALSE POSITIVE,1.4208350408653379,5.318273286138826,117.57468120618955,68.42930645637938,6521.6452190838245,3.79495497508756,2.574085382089754,34738.7250459421,3.5584910248509103,0.42974576059822295,0.13777136444751956,0,0,1,1,17.0
K00100039,FALSE POSITIVE,128.94825385050515,12.706021145541273,696.8306346499321,16.17999564340028,5092.743946564127,4.665120009359774,0.6902916253986732,468.939999408179,6.344516335289779,0.2799080410972087,0.13132571050155836,0,0,0,1,17.0
K00100040,FALSE POSITIVE,63.836172929452395,97.64964014722283,518.2775355471481,7259.209117841968,6093.972711496062,4.839451282010761,1.292474066125326,1736.9016425143384,18.970005940876696,0.725003902768306,0.2656350253678408,0,1,0,0,17.0
K00100041,CONFIRMED,15.192571158239952,1.0503740837610103,428.3454637960967,19.28158319480592,6599.151340366818,4.173462680465445,0.9620270763313309,8424.715376756374,6.109566191061197,0.8808774441475581,0.8800388912924618,0,0,0,0,16.40907959419956
K00100042,CONFIRMED,6.103434896498076,2.1574013925638367,1178.3552626218557,58.88058326225247,6771.157453710454,4.168247418082352,1.130122641310716,156.91742703273533,5.398653669291893,0.44719987347232404,0.7393659114844165,0,0,0,0,17.0
K00100043,FALSE POSITIVE,5.131907051876428,7.843916093635952,167.87280399503095,248.73326421245417,3936.9380437281616,3.806883367964188,0.8037539678625112,4730.3874293848085,2.8087329742314617,0.5701076919417387,0.04676860666347526,0,0,1,0,12.756803135762235
K00100044,FALSE POSITIVE,67.91887462774174,79.7707342934786,777.3283513475352,53.132296641785956,6162.217386535034,4.279531400985986,1.1936659025914729,6266.635951244877,9.840395022742948,0.790022779477362,0.3085542909393923,1,0,0,1,15.194805505200074
K00100045,CANDIDATE,18.077865104466646,1.4413279672337151,767.6417700545447,261.48162871311234,6033.121392360961,3.6869381244034374,0.9199761647154827,21.12235555237443,6.002001742875013,0.3038060476072396,0.7999114274543998,0,0,0,0,14.168238960868218
K00100046,CONFIRMED,30.02317267182643,2.0094627920384744,687.5343830141771,960.1583369294343,4948.422097554976,3.9339631599010207,0.6941848237064325,66.59308916309638,21.02516139213667,0.4488671516069744,0.3308533630780329,0,0,0,0,15.233774874802597
K00100047,FALSE POSITIVE,70.88198410998093,2.7563984797922747,1331.6649561007528,38.758155597545795,5055.650225431931,4.114673833157925,0.7373363828180829,1583.555327383941,2.6864506935360812,0.1765802392990302,0.13384199967473262,0,1,0,0,14.785300699816236
K00100048,CONFIRMED,0.89892846924988,1.7866235857905313,1674.037958014445,198.4917152283463,5601.310154502222,4.642862566475882,0.680150604522263,3844.4714069057322,2.380433604053657,0.7736331521226468,0.6338976684316927,0,0,0,0,15.563605106576931
K00100049,CANDIDATE,596.1548626727927,4.9737758542859165,800.0970356805539,266.14925783150966,5385.769288682804,4.299786006518793,1.7245293477671908,109.20879281202555,3.9137706630043785,0.662380817122872,0.5767922652427032,0,0,1,0,13.498038625094866
K00100050,CANDIDATE,53.432099287161634,0.5395877004518346,596.0992970541355,278.0377932096103,6013.43638534309,4.60441293952428,1.7402364762143763,760.8557985695969,18.114113499000112,0.8299309229694408,0.29434296295709705,0,0,0,1,13.441014684890245
K00100051,CANDIDATE,13.512015108919815,3.6922247187423682,1116.7458568978795,30.88485799968672,6548.578612949774,4.398539497571284,1.0331760590679846,7144.229684430431,6.941544432127849,0.03420839781954321,0.4961972562282379,0,0,0,0,12.529780679141489
K00100052,FALSE POSITIVE,0.8634861731226058,2.9774714765689088,672.7130373165143,12.215612095310824,5871.051283810803,4.466871335333834,1.3604496108014656,7247.768757610032,8.867614134171571,0.021700245277494454,0.19182519793766425,1,0,0,0,15.013024589262326
K00100053,FALSE POSITIVE,0.8392455387089026,0.25056048758040184,1202.0895446019308,107.69029008106196,4341.614257453846,4.4796274251117465,1.1633486333505834,9669.550132701675,9.86583506917474,0.2009616451342712,0.4751634366069151,0,1,1,0,13.57096099078586
K00100054,FALSE POSITIVE,11.35006454670017,16.978286000694766,1378.2554406436134,1431.3220053546277,5050.320015974151,4.492136639615573,1.0543222579010083,1740.6830646681708,4.802892611455559,0.8014747781082129,0.44108519280013053,0,1,0,0,17.0
K00100055,FALSE POSITIVE,106.548140684374,2.7419207551830573,1818.757040101072,135.740530597046,5731.814096093393,4.132549683162894,1.1001847192494068,239.3847852203192,13.996215702267897,0.668984086845742,0.1612703521776291,0,0,1,0,12.26726073354078
K00100056,CONFIRMED,4.155703173778212,4.730296092547799,1424.1022118123724,3.562634415028614,5541.443665907352,4.083959289778018,1.1251265858009944,1630.470509283964,3.7953912565366625,0.2794830978175751,0.9583857775925609,0,0,0,0,14.162671837552859
K00100057,FALSE POSITIVE,7.293719593236784,1.765991358223039,892.2795452531471,42.81591607415275,5225.027831845018,4.1046265622944835,0.5296281090604041,13064.69818327889,4.760556368240495,0.4058816118041354,0.440929022605541,0,0,0,0,12.531168314603882
K00100058,FALSE POSITIVE,4.2277683281253235,28.90849683757323,100.0,29068.717352240794,5909.186962259329,3.4544716416779617,0.8009230577071144,6788.23179063592,4.5704161804228205,0.41121145707010837,0.3046744562909563,0,1,0,0,13.47035999716513
K00100059,CONFIRMED,6.896878094548132,7.634908825040128,965.4465030286722,3627.2069949090246,5965.705937727464,4.433320241958691,0.9825281089555059,112.22483906031997,7.065591721299392,0.42424115485301384,0.7919930144932307,0,0,0,0,15.854308086028407
K00100060,CANDIDATE,0.7187515296336003,3.5119183995527137,670.5028795527709,64.42343113027688,5258.291485530166,4.418475611234685,0.5871316453784083,1462.9866343113822,9.315108164421394,0.744764282812465,0.6140612734268578,1,0,0,0,12.20002025887876
K00100061,FALSE POSITIVE,186.86245540153791,0.8946834502248199,1623.3687950739318,116.94242436187741,5334.176799916485,4.525683853409706,1.2122691847201168,48844.04573268733,24.174207216127048,0.5878506892646526,0.014268519416466249,0,1,1,0,13.168197935471714
K00100062,FALSE POSITIVE,26.04781506775343,6.898770461081854,1741.7431163673014,86.5776688824488,5605.515062945377,3.82321435584656,0.8542479989298847,533.2863529247292,4.714951251928114,0.09501558830825653,0.49095620684099034,1,1,1,1,15.077947889352219
K00100063,CONFIRMED,9.337097335247423,2.7292199169173212,929.6145770826133,351.8723428058514,5668.000678343181,4.486375886373801,1.2562932348471332,102.27953733875039,4.077858149297832,0.39669988729175343,0.559660348084688,0,0,0,0,14.15538870766795
K00100064,CONFIRMED,9.475776208179482,1.5699912957432918,855.7991184589836,3.5454185471398234,5967.302971171151,4.537748394793568,1.0726114255292978,1429.0992783602492,3.3158726238046827,0.8910883072944464,0.9005835711825635,0,0,0,0,14.607467990870266
K00100065,CONFIRMED,12.461779515338659,3.4899161542876693,807.7833022075532,72.26007428885579,4905.802126601382,4.397823290460302,0.880692683906498,3564.991594694263,4.825096708050451,0.6043730193523991,0.8752805313467453,0,0,0,0,13.195373825145158
K00100066,FALSE POSITIVE,3375.5330262233815,23.88951009984698,1377.362957900106,667.2885042582753,4180.6389597901025,3.848537858442816,0.993143933234856,94917.79923728674,1.4020123994266187,0.5372077218338401,0.02214757681714581,1,1,0,0,14.70855845172596
K00100067,CANDIDATE,4.522316973124876,5.523548830967343,1581.032115177658,39.95078824771727,5811.821360768683,4.499917149795261,1.7538395324682334,274.7856587052424,9.55693188379475,0.6021519359270886,0.4517085761747786,1,0,0,0,17.0
K00100068,CONFIRMED,3.435912144841393,0.7822307857604076,1359.794570788937,16.993032958214076,6270.760293636291,4.610178619183139,1.0197307248235261,72.29177733899638,24.104704643782256,0.1338986815625247,0.854260385424936,0,0,0,0,16.30531326850374
K00100069,FALSE POSITIVE,1.4044451204356578,6.234294750577242,1052.5654401141499,5046.780774104533,5595.351221859042,4.39779524864311,1.1747936331135866,3447.270306615148,3.086861733190815,1.0761169132980808,0.11207913401216009,0,1,1,0,14.561122205580892
K00100070,FALSE POSITIVE,0.09093256469780768,11.304842220830112,1286.4781855730128,43.980237440745455,4688.81733522723,4.093269663510918,0.7795629650494971,4180.511103245576,5.4094391306949055,0.3051067560250414,0.12647701580991205,1,1,0,0,15.174623476223985
K00100071,FALSE POSITIVE,10.435262112701476,16.894565242606195,843.718300064755,11.700819757275585,5097.38054156255,3.997187408054413,2.166610828128047,4044.3411497539687,2.5880122306263464,0.8444014308960752,0.14411718645945795,0,0,1,0,17.0
K00100072,FALSE POSITIVE,13.478929015636234,3.079528722397491,591.5362687902124,18.876521576079302,4004.077428007179,3.9014598308345922,2.913141051444278,1322.8430753057528,21.506409724809224,1.1927601530651015,0.0758473872148999,0,0,0,0,14.4659557912606
K00100073,CONFIRMED,4.094780601055892,0.7559895122917598,981.1025408306778,29.968605041135127,6560.544795133349,4.235948463441566,1.2953065131611545,630.4801005996098,5.217004644907833,0.6555791682303997,0.8549628240816973,0,0,0,0,13.06438564716902
K00100074,CONFIRMED,33.97351003800815,0.8841067945946485,1379.1185673831465,553.3802205754856,5283.379152847637,3.926831109160364,0.9963809229966857,1860.7777136727925,22.7150744003362,0.012501121469641208,0.8479266490302109,0,0,0,0,16.789386949130005
K00100075,FALSE POSITIVE,1.9209201719270812,16.848456798805486,654.2156857690632,247.0598196302833,5095.071659669422,4.404994348939028,0.8011278901158628,3693.2864769234466,5.621096815005822,0.12581649938102396,0.09813115815279888,0,1,1,1,14.519496131013524
K00100076,CONFIRMED,10.70935579782777,4.9536932527875255,306.9838755118879,528.7483668901674,5914.399373350597,4.215672942665647,0.8521869495765786,3139.370841967174,10.290333775387907,0.14900115788855364,0.8303259739796396,0,0,0,0,14.55963061900768
K00100077,CONFIRMED,69.18146220852623,3.553424994547897,746.7987344279745,214.24600703979132,5268.05539889612,4.638706106036716,1.1217272734604258,135.4060723864143,2.962156926687886,0.5310233744479765,0.8107752608992442,0,0,0,0,13.92476210452687
K00100078,CANDIDATE,1.6127069293885021,0.5804261668512827,257.8520470466349,56.63323734543898,4694.942007955972,4.2078036357824695,0.8890737787215404,75598.68771848374,2.4312999908240527,0.8264876920976978,0.6208017999847689,0,0,0,0,13.801557308302248
K00100079,CONFIRMED,1.984654096667713,1.1527372734236743,504.5210006681749,237.631181727918,5231.577103070354,4.73793011502381,0.9775015824284194,32.011841448757856,5.025277612643122,0.037776211448613393,0.7026096241754438,0,0,0,0,12.99579794491461
K00100080,FALSE POSITIVE,1.7611506129486922,3.4329652745481516,349.36715030540915,11.659795456386206,3783.490848687211,4.575839788695539,0.6850538187708642,6826.199980541592,20.788061014624084,1.1504308667293481,0.03448504102460812,1,0,0,0,15.579502077507744
K00100081,FALSE POSITIVE,87.46907643650772,2.2159832402519926,209.64161019738083,1011.0224128523301,5743.585709103185,4.514258214635122,0.9118489970267467,1210.5748953354666,25.662893506607915,0.6655218487391185,0.17815275243153686,1,0,0,0,12.56290432488684
K00100082,FALSE POSITIVE,11.42890119061229,2.4744949326836565,920.3401947013367,5.268807993463153,6021.564176618868,3.528598586267469,0.7746639962377406,13029.519795555936,24.641702292266253,0.7357971454272784,0.0347195013626424,0,0,0,0,12.112826699849014
K00100083,CONFIRMED,1.5567357438386942,1.4783211017093243,463.2713472527391,215.27047471922074,5644.811505582132,3.9280361181314882,1.2823063607501366,1156.260786807213,17.90028064485655,0.3059603084143819,0.9025801870412067,0,0,0,0,13.20982362511199
K00100084,CANDIDATE,10.209187041890909,4.457573784568225,561.6810812616912,466.6108781781427,4987.261459704303,3.880956975815649,1.439435595579956,1461.973985989673,3.17384656950614,0.16699271926620773,0.5458858927765247,0,0,0,0,14.008815121122153
K00100085,CONFIRMED,0.19531811012049002,2.4405811274666593,332.72886885991994,76.22248181581887,4694.004097652476,4.875703751930228,1.3191961509787864,2646.5219351382343,16.637588540540406,0.3583892777706916,0.8116750148292218,0,0,0,0,13.608494292089018
K00100086,CONFIRMED,20.129562224588824,0.3100785785342237,100.0,2.094726883202172,6130.665462429042,4.140531166271473,1.6453375626160485,1594.7781326537488,3.9756278804530796,0.7431718340406043,0.7655267900055307,0,0,0,0,16.382760137842084
K00100087,CONFIRMED,0.5685588303796892,2.7473093345729898,763.5696558587891,360.5558641610408,5653.518917967543,3.862053949263755,1.0621497062661525,739.1915825126391,8.134274050986301,0.29583863944870636,0.8757528246776441,0,0,0,0,13.609188199768743
K00100088,FALSE POSITIVE,3.8754080488914635,26.440864453596387,1685.5972204248721,28.643950761622158,4699.866956183272,3.903380945650762,1.17236395623245,51163.044753248105,19.341934810823687,0.7148307787394643,0.04482347592000912,1,0,0,0,14.992434883550072
K00100089,FALSE POSITIVE,240.27657355211048,2.790555435967551,594.4219892436499,38.271530698535635,4324.145823300358,5.0,0.8414262989907422,480.535920098629,10.841899032858343,0.8566310127185045,0.15604223322379912,0,1,0,0,12.05246606096933
K00100090,FALSE POSITIVE,217.39191119639415,3.0336487288135183,1238.4186133814908,32.22443512859417,5126.4911558412405,4.013445217257429,1.314750604919628,12301.47903520402,20.525175399612486,1.172882072332301,0.06688596910764182,0,0,0,1,14.290029154643058
K00100091,CONFIRMED,36.079952401628304,6.964921663953073,1292.2811619937881,38.16525336164501,6324.501916971152,4.037667553272682,0.9840758306321342,1384.822587204494,6.312311190406804,0.4714736961674576,0.821746978440552,0,0,0,0,13.90207990312154
K00100092,FALSE POSITIVE,0.6104947669793162,8.47116795346483,1358.6459895360908,13.408690474606058,3656.583941916797,4.366153144731427,0.7574060628593146,8299.794051453377,7.5353439025657964,0.2658699312463116,0.24009539797552795,0,1,1,0,15.545797293989851
K00100093,CANDIDATE,23.27837721563751,1.3179906485490913,880.8629998483466,1408.567511886215,6156.143344066223,4.089578323662234,1.1908559056803554,4703.7840673564415,23.742639855886274,0.042604786231145164,0.6704119111317052,0,0,0,0,15.995294637052087
K00100094,FALSE POSITIVE,50.74048602121669,2.883154592910132,750.9897481702492,92.07608500991783,4594.855838572112,3.166521330857733,1.2189223674643228,239.28692781496565,26.489805250079787,1.0879289965061094,0.09946969047476849,0,0,1,0,17.0
K00100095,FALSE POSITIVE,1.6153547096810739,2.60894994501062,1234.319839659785,8.97891748904814,5967.979895244026,4.348228581588033,1.3445231309107926,3182.5718338045203,4.478663656865895,0.6785513127870525,0.13932925636104476,1,0,0,0,15.527900760893258
K00100096,CANDIDATE,27.28983292866493,3.2267968387024504,1023.569221822294,151.89173584125706,5578.826285821581,3.597235680970661,1.3588801530156316,569.7157774525868,30.0,0.4694117778068081,0.4192907492374312,0,0,0,0,12.989204160598565
K00100097,FALSE POSITIVE,1.5745426130398787,7.325657537146297,931.6636013349479,1888.869690898099,4928.358179589532,4.662012796599146,0.9285498594805294,223.68197119285338,10.860196278002029,0.677097878647107,0.03757384373197845,0,0,0,0,12.315597834977353
K00100098,CANDIDATE,5.5174180299192255,2.1990252249093385,927.1975610746765,404.70343956045724,5351.668105860258,3.992359320181944,1.234876652204847,271.50760592588443,7.702742780967179,0.19563581942753427,0.19470682340667697,0,0,0,0,15.824052514418804
K00100099,CANDIDATE,12.129572595516938,11.526429043276192,566.1609097563667,77.68837149433755,6627.974946174918,4.372722301264593,0.7364267363532856,552.5541321936198,6.244434149098966,0.09931955294233408,0.3535696448070183,0,0,0,0,16.10424067736255
K00100100,CONFIRMED,188.94457943082799,4.1542463198487996,1010.7591694663174,0.9309455499301571,4996.810924401659,4.249954195635581,1.1245702059618454,115.7453780707548,3.949339850561387,0.5868127144520554,0.6942305219397936,0,0,0,0,13.086938301917462
K00100101,FALSE POSITIVE,86.28044880731441,13.573230031535182,100.0,494.2017165286091,6097.047219470469,3.962169169286589,0.8639741104082308,1490.3388774866273,19.602065583509372,0.30833738846296216,0.24618894042654996,1,0,0,0,12.220857484892832
K00100102,FALSE POSITIVE,237.9054867519845,10.453927812568836,1469.0834420782528,2.66106606366239,4922.695401145238,3.0,0.7157847465300188,6079.067422440513,5.420692985854093,0.9819634471638962,0.2733375856326044,1,1,1,0,17.0
K00100103,CONFIRMED,15.341904593036785,3.237500023522546,778.08865586447,281.737183147975,5684.668698023355,4.732602325986718,0.9501688512900828,353.41882535477714,5.915366566233465,0.8164667895607581,0.7238645319196773,0,0,0,0,15.80647016472569
K00100104,FALSE POSITIVE,4.546087124853363,2.5616922260312003,913.1136292196041,167.05352868957877,5622.19542525618,4.034386659393222,2.4591447389171495,5819.214283378954,7.65133946882426,0.3244278596757378,0.029518302621995222,0,0,1,0,11.413461101448272
K00100105,CANDIDATE,11.863661574130283,5.860390701138085,987.3937347435226,261.08581692009864,4854.497289995713,4.092745695860962,1.7162408952554802,4273.065887545789,12.61174756203442,0.1917239284018315,0.7595959547713235,0,0,1,0,13.441879587403774
K00100106,FALSE POSITIVE,2.926345635718149,1.5679890180440166,1318.562165608018,151.80236240576272,5563.277864121837,4.1846340857061195,0.6415559476862573,101.43445139770658,2.396687363284225,0.46419816807254494,0.15971536747465204,1,1,0,0,11.310102063572206
K00100107,FALSE POSITIVE,7.774270977982711,0.3382823726415237,172.9868816318775,24.45832559138335,6486.578863052378,4.1332449448824224,1.2507246140507327,633.4041956965253,14.197906807151702,0.019021937325638883,0.09651271264004456,0,1,1,1,13.16118621764399
K00100108,CONFIRMED,75.01369979710961,6.440310937730048,581.9255021094713,301.2990490104172,4871.921983908246,4.492036988738436,1.0311811893601612,7887.163761730479,7.235674494232874,0.1944645594060356,0.818629277539947,0,0,0,0,11.557816982184033
K00100109,CANDIDATE,4.547883531409411,4.104567795207323,609.6994367152408,25.928117581173723,6115.062024363767,4.941123993529392,1.051283870315299,3212.1553212979957,3.9636149354200376,0.8094440994382082,0.387421310759473,0,0,0,0,12.429261924462727
K00100110,CONFIRMED,7.224700793383101,0.9130523940908006,816.3698994915692,121.54338872892035,5706.69787982326,4.346141049807224,0.8311854208155729,2946.75581812737,14.371771874092579,0.4688965133872352,0.8406584746125576,0,0,0,0,16.58709631643254
K00100111,FALSE POSITIVE,9.465885303161034,24.266895779760933,372.2018668189701,1471.524907323239,4750.697126436815,4.548409211391769,2.234898904238121,8443.51469113771,6.09445951772087,0.12582836088827332,0.06852672937680644,0,0,1,0,16.025032771388194
K00100112,CANDIDATE,1.6433581991005852,3.0538300820815323,741.3617224763723,13.557589475800158,5541.113686453226,5.0,1.6406425286674013,915.7504577081814,6.755815936644399,0.25815619299562165,0.4526741105317073,0,0,1,0,11.680218493819917
